NOMBRE;LINK
FBO JETHANDLING ECUADOR  ;
RODYFLECSA  ;
LIDERIDEAS  ;
ECUABALDRA  ;
CONSTRUPOGGI  ;
SAITCORP  ;
MASAKI  ;
RISK PROTECTION RISKPRO  ;
INMOBILIARIA COCO (INMOCOCO)  ;
;
VVK ALIMENTOS CIA. LTDA.;
CUSTOMER SERVICES ECUADOR CSRA  ;
TALLERES AMBAMAZDA  ;
PLANCHAS Y SERVICIOS ACERO PLASEAC  ;
DREAM & TRAVEL INTL   DREAMINTL;
TROPIMADERAS  ;
MEDICALSERVIC MEDICINA CALIDAD&SERVICIO  ;
DICHTER & NEIRA ECUADOR RESEARCH-NETWORK  ;
CORPORACION BUDAK  ;
PROTOS CA;
ANDINASEED CIA. LTDA.;
PREDIOS TANDAPUNGO  ;
ABUZAIDI  ;
GRUCOWIL  ;
TRANSQUIMICA C LTDA;
DAVIVE  ;
TRANS RABBIT  ;
WODEN-ECUADOR  ;
MEDICAL TRACK AXXISTRACK CIA. LTDA.;
KUTKUT  ;
COMERCIAL CHAVEZ BENAVIDES CIA. LTDA.;
CONSTRUCTORA GAPSA SA;
ECCOLMETALS S.A;
IMPORTADORA COMERCIAL E LLANTAS IMPOLLANTAS C.LTDA.;
MOFLAM CIA. LTDA.;
HOSPITAL DE ESPECIALIDADES MEDICAS CLEMED  ;
ROMERO ARTETA PONCE ASOCIADOS C.L.;
ENERGIAS ALTERNATIVAS DE POTENCIA INGELPOWER  ;
IMPORTADORA Y EXPORTADORA KOOWAY SA KOOWAY SOCIEDAD ANÓNIMA;
DEALFINANCE  ;
KANDYBAO  ;
EXPLORACION TURISTICA   EXPLOTOURS;
ACOWIL  ;
THYSSENKRUPP ELEVADORES S/A;
INMOBILIARIA INMOBIROMAR CIA. LTDA.;
DIRECTSEG CIA. LTDA.;
SOLUCIONES ESPECIALIZADAS DE INGENIERIA EN TELEMÁTICA   SESTEL;
KEBLUSEK  ;
MARDIS CIA. LTDA.;
SERINVEFEVE  ;
OROVIGIA SEGURIDAD Y VIGILANCIA CIA. LTDA.;
DENTAL BARROS BADENT CIA. LTDA.;
CUREFOR  ;
NAFTAECUADOR CIA. LTDA.;
METALFORM-EC  ;
CORPNIELSA  ;
DOSILER  ;
BEE SAVINGS, INC.;
GLOBAL INTERACTIONS   GLOBINTER;
IGUANA DIGITAL   IGUDISA;
RYAPHARMA CIA. LTDA.;
DISTRIBUIDORA MIRAFLORES JOCAY CIA.LTDA;
RED DE COOPERACION Y ASISTENCIA DEL ECUADOR COOPASISTENCIA  ;
INMOPROMO  ;
IITTSA INGENIERIA INTEGRAL  ;
IMPORTADORA COMERCIAL QUÍMICA IMCOQUIM  ;
CONTATELSA  ;
PRIMELIMA  ;
FORQUARZ S. A.;
LEAR  S.;
EQUICOCINAS  ;
AQUAPRO   TECNICOS EN ACUACULTURA;
ZOPIC S.A;
PALMARESORTS HOTELES  ;
INMOBILIARIA INVERSIONISTA LAGOSUR  ;
INGAVSA CIA. LTDA.;
CORRUEMPAQUE CIA. LTDA.;
CORPORACION SANTIAGO CHAVEZ   SANVEZCORP;
IBEROCOSMETICS  ;
SEGURIDAD, PROTECCIÓN Y VIGILANCIA CS5 CIA.LTDA.;
INMOBILIARIA RICACHON SA;
NOVAPLATINIUM  ;
INMOBILIARIA ANAGUIMAR SOCIEDAD ANONIMA CIVIL;
;
CARTAGINE  ;
TRANSCORPORACION  ;
CORPORATE SYNERGY INVESTMENTS SYNINVESTMENTS  ;
BAQUECONS  ;
TOW-TO-TOP TEXTILES  ;
CAPA DE ORO CAPDEORO  ;
SERVICIOS PETROLEROS ARPON  ;
INSIGHTBUILDING  ;
INTERNATIONAL BUISNESS COMPANY   BUISNESCOMP;
FABRICAL CIA. LTDA.;
COLUMTRAD CIA. LTDA.;
PACIFIC SHORE PROPERTIES PASPRO CIA. LTDA.;
COMERCIALIZADORA ACOSTA ROSERO GERWIK  ;
VIAJES EL CORTE INGLES ECUADOR   VECIESA;
HACIENDA MARJORIE DAMARJO  ;
CECUAMAQ, CORPORACION ECUATORIANA INDUSTRIAL DE MAQUINARIA C.A.;
REPRESENTACION EL MUNDO MUSICAL ELMUNDSISA  ;
WASICENTER CHANGO E HIJOS CIA. LTDA.;
CABIFY-EC  ;
BICAPSA  ;
GALAEX  ;
PRODUCTORA DE CAMARÓN PROCHACRAS CIA.LTDA.;
EPEMLACORP  ;
TOCARVI - TRANSPORTE PESADO CIA. LTDA.;
AUVISA AUSTRO VISTA  ;
ECUATUDELA  ;
BAINCHI  ;
SOCIEDAD DE CONSTRUCCIONES METALICAS SA SOCOMETAL;
PINT-PHARMA ECUADOR CIA.LTDA.;
ECUALAC-LACTEOS ECUATORIANOS  ;
FEMINELA  ;
TAMBOCAM CIA. LTDA.;
INMOBILIARIA EL PORTENITO CA;
SISTEMAS Y SOLUCIONES ANDINAS ANDISISTEMS  ;
;
SUAMULTI S. A.;
NORVIDA  ;
AYPA  ;
INMOBILIARIA INMOJOTA C. LTDA.;
REALWEB  ;
LOGISBARBERAN  ;
SEBICAR  ;
INSIGHT AUDIT SUPPORT INSIGHTAUD CIA.LTDA.;
CEINCONSA  ;
GAMMAIC CIA.LTDA.;
DISTRIBUIDORA DISTRILLANTASCOM A Y A CIA.LTDA.;
DUPADER  ;
DASITEC  ;
INMOHERHO INMOBILIARIA SA;
;
FERRETERIA ORBEA -FERREORB- CIA. LTDA.;
INTIMA MODA INTIMOWER  ;
INDUSTRIA RECICLADORA DE CAUCHO ECOCAUCHO S.A;
VIPMA CONSTRUCTORA CIA.LTDA.;
FIRUZECORP  ;
AGRICOLA COMERCIAL DOS HERMANOS   DOSMERCIAL;
INTERFASHION  ;
MULTIOFICINAS CIA. LTDA.;
UTIMEDICAL  ;
BENIGNO CABRERA REYES   BECARESA;
COMPAÑIA DE TRANSPORTE ESCOLAR E INSTITUCIONAL TRANSLIBERTADOR  ;
FINKTEC  ;
MAQMOTORES  ;
AGRICOLA OTAVALO SA;
CONSULTORA JORGE TOLA Y ASOCIADOS CONSULTOLA C. LTDA.;
QUANTICAEXPRES QUANTICA EXPRESS CIA. LTDA.;
INMOBILIARIA ROMABAL DIECISIETE SA;
ANTURIO S CIA. LTDA.;
CORPCEDRO HOLDING  ;
GOOLDCAMERON  ;
MERCAGRO  ;
CAMARONERA E INDUSTRIA PESQUERA DE CAMARONES CABRERA IPECA C. LTDA.;
NOTREDAME CIA.LTDA.;
;
REFINACIÓN OREXMINERALES  ;
EKUD CIA.LTDA.;
YELIC  ;
ECOVASTI S. A.;
INDUSTRIA DE ALIMENTOS ALPROCEHC  ;
CONSTARQ  ;
SEATEC   SERVICIOS TECNOLOGICOS PARA ACUACULTURA  ;
BOMETATI  ;
ANDINAEMPRESARIAL CIA.LTDA.;
INMOBILIARIA KARIJIMA  ;
EXPORTADORA ALVARADO IGLESIAS EXALIG  ;
PROMOTORA RAMSIX CIA. LTDA.;
EUCAOIL  ;
PHT CONSTRUCTORES  ;
EQUINEG, NEGOCIOS EQUINOCCIO  ;
MAGIC ECOLOGY   MAGIECOSA;
WORLDCAST  ;
BIGTECH CORPORATION BIGTECHCORP  ;
EDOAURORA  ;
COMPAÑIA DE TRANSPORTE PESADO TRANSALAMBREK  ;
CABARVILL DE MONTAJES CIA. LTDA.;
;
INTERMONT  ;
CAMISFRIN CIA.LTDA.;
POLITECHNI  ;
MEGASUPPLY  ;
INMOBILIARMANALVAREZ C.A.;
SANDOVAL BUILDING DESING & CONSTRUCTION SBDC CIA.LTDA.;
JARCELMAR CIA.LTDA.;
DISTRIBUIDORA FERROCOMERCIAL CONTRUFERRO  ;
SEMBRIOS MARINOS S. A. SEMBRIOMAR;
ESTULITY  ;
TECH SOFT SYSTEMS  ;
ESPADEROS-PACIFICO  ;
RIO AZUL   BLUERIVER;
URBANICA INGENIERIA Y SERVICIOS URBACIV CIA.LTDA.;
;
AGRILIBERCORP  ;
TRANSMALGO  ;
PREMISE  ;
HACIENDANOA  S.;
AGASONA SERVICIOS INMOBILIARIOS  ;
CLUB DE VIAJES Y TURISMO VACATOUR VACATOURSA  ;
GAECO  ;
PACIFIC REEFER CONTAINER SERVICES PRCS  ;
COMERCIALIZADORA DE ESTETICA & BELLEZA NOVEP  ;
PRODUCCION Y COMERCIALIZACION BASTIDAS CARRERA  ;
AGRICOLA DON PORTI   DONPORTISA;
SISTEMA DE MEDICINA PREPAGADA DEL ECUADOR VIDASANA  ;
;
MAXIMAECUADOR CIA. LTDA.;
AGROINDUSTRIA EL MACAREÑITO  ;
BIENES RIDEL   RIDELBIENSA;
MILADEL  ;
HOSTERIA RINCON DE PUEMBO JALUMI  ;
GRAND HOTEL AMERICANO G.H.A. CIA. LTDA.;
SMART-MOTORS CIA.LTDA.;
SERVICIOS DE TELCOMUNICACIONES LATEVECOM CIA.LTDA.;
HELADERIAS COFRUNAT C.L.;
ENOCIANINA  ;
ACERO TECNOLOGIA ENGINEERING & CONSTRUCTION ATECNO  ;
HERMESCORP  ;
BARRIOVERDE  ;
YIVA  ;
GVB TRADE & E-COMMERCE CONSULTING  ;
ACEVIL  ;
PROCATEL  ;
GARDEN GENERATION INVESTGARDEN  ;
FRUSEMAVAL CIA.LTDA.;
LEVECTOR  ;
AGROALINA  ;
SEIUS  ;
MELACORP  ;
FERRUX  ;
CORTEVA AGRISCIENCE DE ECUADOR  ;
T&SCORP CIA.LTDA.;
INSTALASA INSTALACIONES SANITARIAS   (INSTA);
;
PRODUCCIONES Y EVENTOS ECUAEVENTOS  ;
DISTRIBUIDORA GAMA CIA LTDA;
QUIMICUR CIA. LTDA.;
SELLIRE  ;
SOBALCORP S. A.;
HOSPICONSTRUC  ;
PREMIUMLEX  ;
DRINZO  ;
BADESA  ;
AQUAGROW DEL ECUADOR AQUAGROWEC C.LTDA.;
EDIFCONSTRUCT CIA. LTDA.;
LARVAFINA LARVAS JOSEFINA SA;
;
CONCYPRO  ;
TRAFFICNOR C.E.M.;
AXERIMZA  ;
CORPORACION TRIBUTARIA Y NEGOCIOS CORTRINEG  ;
GYPERFIL  ;
SERVILLAVES PAEZ CIA. LTDA.;
WATER PROJECTS  ;
DIZAMBRO C. LTDA.;
INMOBILIARIA FLEXIS  ;
ASISTENCIA Y PREVISION ASSISPREV  ;
PACIFICEXPORT  ;
BEST BANANAS BEST&BANANAS  ;
GAMMATRADE S.A;
COMPAÑIA CALIFICADORA DE RIESGOS FINANCIEROS CREDIFINSA  ;
PEBEXCORP  ;
INGECSEG INGENIERIA EN CIENCIAS DE SEGURIDAD CIA. LTDA.;
MUNDO MARINO MUDMARI  ;
MACKSU OBRAS Y SERVICIOS  ;
MULTICABLE DEL ECUADOR   MULTICAB;
VALLEJO & PEREZ REPRESENTACIONES TURISTICAS  ;
INSEPET INSPECTORES Y SUPERVISORES ECUATORIANOS DE PETROLEOS COMPANIALIMITADA;
LUBRICANTES Y COMBUSTIBLES LUBRIGOD  ;
LITOCOPIAS  ;
;
AGRICOLA MORASPAMBA CIA. LTDA.;
V & V ORIENTDIST CIA. LTDA.;
REPRESENTACIONES HIDROCENTRO CIA. LTDA.;
DEPOSITO Y TRANSPORTE TRANSLORENT  ;
DEBALDO  ;
HACIENDA Y GRANJA SAN ANDRES   HAGRANSANSA;
AGRICOLA SAN ESTEBAN ESTEBANAGRI CIA. LTDA.;
CAMARONERA LIMONVER C LTDA;
HAGEOMINA CIA.LTDA.;
MASTERCARD ECUADOR, INC.;
OLOPELSA  ;
IMPORTADORA DE QUÍMICOS Y PINTURAS EUROPEAS EUROCOLORPAINT  ;
EDUCACORP  ;
;
TURCONAGRO CIA. LTDA.;
INTERCAMBIO Y CREDITO   INTERAGRICOLA;
SERVICIOS EXEQUIALES ''PARQUES RECORDATORIOS ECUADOR'' SERPREQ  ;
NIRAVELSA  ;
COMPAÑIA DE ECONOMIA MIXTA LACTJUBONES;
COMERCIALIZADORA DE COMBUSTIBLES CORPALUBRI  ;
POLIBUSINESS  ;
AGRICOLA ARVECOR  ;
LIPACE  ;
;
INMOBILIARIA GARMAN   (INGARMASA);
TECNOVIA - MADEIRA, SOCIEDADE DE EMPREITADAS,  ;
DISMAINSA, DISTRIBUIDORA DE MATERIALES E INMUEBLES EDUCATIVOS  ;
ECUATEST CIA. LTDA.;
INMOBILIARIA CASA GRANDE INMOGRANDE  ;
RED DE DISTRIBUCIONES ALARCON REDALCON  ;
DISTRIBUIDORA DE COMBUSTIBLES Y LUBRICANTES C.A.;
ROCONSIM  ;
MONTEVISTA & PELLE  ;
SOCIEDAD ANONIMA CIVIL COVERHAM SA;
CONSTRUCTORA AMAZONICA CONSTRUCAMAZON  ;
METROPOLITANA DE PROMOCIONES METROPROMOCIONES ;
C.L.;
AGROTECBAN  ;
GRUPO MANCHENO VILLACRESES CIA. LTDA. ASESORA PRODUCTORA DE SEGUROS;
FRUTINEXUS  ;
ECUAPROM  ;
VENTAS AVICOLAS VETAVES CIA. LTDA.;
BALDECIE S. A.;
AGROINDUSTRIA LCM CIA.LTDA.;
SUPERBANECUA CIA.LTDA.;
DIMAL  ;
CONSORCIO CEVALLOS SANCHEZ   CONSORCESA;
VERIPET CIA. LTDA.;
COMPAÑIA DE UNIDAD RENAL NEFROLOJA CIA. LTDA.;
MALUENDA & BORJA MEDICAL SYSTEMS   MALBO;
FIDES TRUST, ADMINISTRADORA DE NEGOCIOS FIDUCIARIOS FITRUST  ;
ACCURACY RESEARCH HEALTH CONSULTING & CLINICAL RESEARCH OFFICE INVESTIGACION EN SALUD CIA. LTDA.;
DISRAVF  ;
LABORATORIOS LATURI C LTDA;
FRUTAS DEL SUR FRUTSUD  ;
GUALBERTO NEPTALI MERIZALDE GARBAY GMGSER CIA.LTDA.;
MEDIA COMMERCE MEDCOMM  ;
SALDAGRO CIA. LTDA.;
CORPORACION MEDICA TELMO LEON OJEDA CIA. LTDA.;
SERVICIO DIRECTO DE CARGA SOLUTIONCARG  ;
INSEG C. LTDA.;
ROSSCAMARONERA  ;
AGRECONS  ;
DAVILA MARTINEZ CIA. LTDA.;
COMPAÑIA DE TRANSPORTE URBANO TRANS SANCARLOS  ;
;
AUTOCOFIC IMPORT SOCIEDAD ANONIMA;
LATINCOMPANY  ;
CONSTRUCTORA JESÚS DE LA MISERICORDIA YESHUACONS  ;
COMPAÑIA DE TRANSPORTE DE CARGA PESADA TRANSPOGGI  ;
EDIFICORPMAX  ;
AGRICOLA ALEGALDI  ;
COMERCIAL PALACIOS REYES CIA. LTDA.;
ADVANCED BUSINESS METRICS BRMETICS  ;
T&C ECUADOR SETCEC  ;
SORISEG CIA. LTDA.;
IMPORTADORA DE REPUESTOS DONASTU C. LTDA.;
SOCIEDAD MINERA PUEBLO NUEVO PUENE C. LTDA.;
QUIMICAMP DEL ECUADOR SA;
QUILMUR IMPORTACIONES CIA. LTDA.;
ENELOJOFILMS CIA. LTDA.;
LIDEFEN   LIDEFENSA;
COMERCIAL IMPORTADORA ARICAMERLUIZ C. LTDA.;
SOCIEDAD VIRGEN DEL CARMEN CIA. LTDA. CARMENVI;
LEXTAX SERVICIOS TRIBUTARIOS INTEGRALES  ;
DRESDE  ;
LÁCTEOS MÉNDEZ LACMENDEZ CIA.LTDA.;
AGRICOLA CARFEDI  ;
PAHATMO  ;
IMETAM C.A.;
ELIXIRSOFTWARE COMERCIALIZADORA  ;
LIFTIT-CARGO  ;
;
TECECAB  ;
MURADIAN-ROSES CIA.LTDA.;
PALO ALTO PALOALT CIA. LTDA.;
NEGOGLOBAL  ;
ELECTROFACIL CIA. LTDA.;
SIGER  ;
AVECAN CONSTRUCCIONES CIVILES C. LTDA.;
MATHECU  ;
ORO REAL INMOBILIARIA S.A OREALINM;
COMERCIAL BROMELIA  ;
AGROTESOL  ;
UNIDAD EDUCATIVA SANTANA UNESA  ;
EMPRESA DE DESARROLLO EDUCATIVO MARTIN HEIDEGGER C.A.;
INDUSTRIAL PESQUERA SAN ROLANDO   SANROLSA;
CALAMANTE  ;
NOVAMERC  ;
CENSUSCONSULTORES  ;
ESTACION DE SERVICIO CATAVIÑA CIA. LTDA.;
CONSULTORA AGRO FORESTAL LUMILU  ;
DIZAPARZI  ;
T.M.H. QUIMICOS C LTDA;
SINDACO  ;
EUROTECNICA  ;
FABRICA MOTO PARTES MOTORCYCLEPARTS CIA.LTDA.;
VEINTIAGRO  ;
QUIMICA SAGAL ECUADOR QUIMISAGAL  ;
COMPAÑIA DE SEGURIDAD Y CONTROL SEGIRCON CIA. LTDA.;
ESRI ECUADOR  ;
PASLIVAN S. A.;
SURCOMPI  ;
ANTONIO PINO Y CIA. LTDA.;
CENTRO COMERCIAL EL GIGANTE CCGIGANT CIA. LTDA.;
;
TEAN INGENIERIA ELECTRICA CIA. LTDA.;
MORALES SOLIS CIA. LTDA.;
SURTIDORA MAYORISTA MULTIMARCA SURTIMARCA  ;
PANTHEATOP  ;
LUMABEDA TOURS C. LTDA.;
SIMBORAM SECURITY INTERNATIONAL CIA. LTDA.;
ECOHARMONY  ;
INARROMESA  ;
COMUNICACIONES Y RELACIONES PUBLICAS COMMRELATIONS  ;
GEOLOGIA GEOLAGO  ;
SERVICIO Y EQUIPAMIENTO SERQUIP CIA. LTDA.;
FRUTAS Y CONSERVAS   FRUCONSA;
SERVIOIL CIA. LTDA.;
PANIFICADORA LA CANASTA PANCASA SA;
CAMARONERA CARMAVI  ;
TORREDEVEL ECUADOR  ;
;
CARRASCO PAZMIÑO TRANSPORTES DE TURISMO CPT  ;
CENTRO EDUCATIVO LETORT C.A.;
TMFECUADOR  ;
RADELINDUSTRY  ;
CALZADO BRASILERO CALZABRAS C.LTDA.;
INVERSIONES RICASA SA;
DISTRIBUIDORA ALAVA   DISTRIALAVA;
CONSTRUCTORA COSTANERA COSTANERACONSTRUCTORA CIA.LTDA.;
COMPAÑIA MINERA AURIFERA PERLA DEL SALVADOR MINSALVADOR  ;
EGGOCCP CONSTRUCCIONES Y PROYECTOS CIA. LTDA.;
COMPANY SEAFOOT   (COMP-SEA);
BATERY ALIMENTOS  ;
EXPORTADORA EQUAGRICSA  ;
TEIXEIRA DUARTE - ENGENHARIA E CONSTRUÇÕES,  ;
ROVSKITT  ;
CARSTREET  ;
UNICOLOR  ;
AGRICOLACARISA  ;
BODEGAS NPV CIA.LTDA.;
REYEXPOSA   REYES DE EXPORTACION;
SUBUMAR  ;
CONSTRUCTISA  ;
TELAND S.A;
SERVICIO LOGISTICO Y TRANSPORTE DE CARGA PESADA BLADTRANS  ;
TOPSHOWS CIA. LTDA.;
SOLAGU  ;
SERVICIOS PROFESIONALES Y COMERCIALES SEPROCOMSA  ;
SISA MUTQUI AROMAS Y SABORES CIA. LTDA.;
MODERTRANSP  ;
MONTACARGAS Y SERVICIOS MONSER C LTDA;
OLANDESEL  ;
KICK OFF COMUNICACIONES  ;
NUTRICION VEGETAL COMPLETA NUTVECOMSA  ;
SERVINMOBILIARIA  ;
;
CONSTRUCTORA JORGE TERAN C. & ASOCIADOS CIA. LTDA.;
NEGOCIOS AGRICOLAS E INMOBILIARIOS AUDIEX  ;
IMBASEGUROS CIA. LTDA.;
COMPAÑIA IMPORTADORA Y EXPORTADORA   CIMPEXA;
JAYCO REPRESENTACIONES Y SERVICIOS COMPANIA LIMITADA;
CEBAQUE HOLDING  ;
SATEP  ;
SERVICIOS Y PRODUCTOS DE INGENIERIA SERPRODIN  ;
LEONPAL  ;
AGRICOLA TANLAHUA S.A;
AGRICOLA VIVERO SA;
ANTONIO ZAMBRANO ANTOZAM  ;
EQF EL QUESO FRANCES  ;
CONSGUPER CIA.LTDA.;
TARGET SITE ECUADOR C.A. TARSITEC;
INMOBILIARIA SALDU SA;
INTERMACHALA  ;
MMGANAGRI  ;
EXRO DEL ECUADOR CIA. LTDA.;
ILGAGRO, IMPORTADORA Y COMERCIALIZADORA DE PRODUCTOS AGRICOLAS  ;
ACUICOLACAM  ;
MARSEGUROS  ;
COMMERCEHOLDING  ;
CORPORACION HACIA UN NUEVO ESTILO DE VIDA HUNEV  ;
DISTRIBUIDORA DEL PACIFICO DISDELPAC  ;
MEMELL CONSTRUCCIONES  ;
INVERMENDOZA & BAQUERIZO C.A.;
CORPORACION INGENIERIA AVANZADA COINAV DEL ECUADOR  ;
NATIONALFOODS  ;
FINANCENTRO SA;
CHOCOCYRIL CIA. LTDA.;
AGROEXPORTADORA CHOCOSPICES-CORP CIA.LTDA.;
FARMACOS VETERINARIOS DEL ECUADOR ECUAFARVET  ;
HYDRAHEAD CIA.LTDA.;
AGRICOLA PICA PICA   AGRIPICA;
AGROPECUARIA LA LUCIA   AGROLUCIA;
CASHIER  ;
ECUARECYCLING  ;
INMODIANA, INMOBILIARIA DIANA MARIA  ;
IMEDCORP  ;
ARBOFINO TIERRA ECUADOR ARTIECU  ;
COMPAÑIA DE TRANSPORTE PANTOJA GUZMAN ELOHIM  ;
CREVIGO  ;
INMOBILIARIA JEFER VELASCO   JEFVELAS;
COMPAÑIA GUARDERAS BARBA SEGURIDAD CIA. LTDA.;
SOLDEINSA CIA. LTDA.;
PANELKWOOD  ;
TRANSFUTURO  ;
DATACENTRO  ;
DOMOVESA S. A.;
OPERADORES DE TURISMO RECEPTIVO Y SERVICIOS CONEXOS ACHUPALLAS TOUR CIA. LTDA.;
PORTALREMATE CHISOL  ;
DOMETIO  ;
SAMANESA  ;
RETRACO  ;
CASTEL CASTELLANA DE TELECOMUNICACIONES CIA. LTDA.;
;
SLEM  ;
VALKATISA  ;
COLEGIO PARTICULAR JOHN F KENNEDY  ;
ESTACION DE SERVICIOS Y COMBUSTIBLES NEOGAS  ;
SYCAR-LNG  ;
IMPORTADORA ARGUDO VELEZ CIA. LTDA.;
INMOBILIARIA KARINACA S.A (PRECARI);
ECUADORIAN&SOUL CIA.LTDA.;
FLORESDELCOTOPAXI  ;
PINTURAS VERDESOTO CIA. LTDA.;
PRONACNOR CIA. LTDA;
;
MAQUINARIAS & GENERADORES XPRESS   MAGXPRESS;
COBBLERCOMPANY CIA.LTDA.;
AGHARTSA  ;
COMPAÑIA DE COMERCIALIZACIÓN Y DISTRIBUCIÓN DE LLANTAS DISTRILLANTA S. A.;
BALDOSINES ALFA  ;
PERSADOR S.A;
CASA DE VALORES VALUE  ;
ESTACION DE SERVICIO MAROD C LTDA;
CONSTRUCCIONES ULLOA CIA. LTDA.;
GRANJAS BIOACUATICAS MARINAS C.A GRABIOCA;
MARCELO FREIRE SA;
UNIONSOCIA  ;
INDUSTRIAL GALPOSA SA;
MEINFORTE  ;
;
ECUASOPORT  ;
CHIRIBOGA SANDOVAL CONSTRUCCIONES CIA. LTDA.;
HTOWERS CIA. LTDA.;
HORMICORP S. A. HORMIGONES Y PREFABRICADOS;
PROMOTORA QUITUS PROQUITUS  ;
IMPORTADORA AUTOMOTRIZ SALINAS  ;
OVALMO CIA. LTDA.;
INVERSIONES BENEAZI S. A.;
VALVULAS DEL ECUADOR VALVEC-SUPPLY CIA.LTDA.;
INDUSTRIA CAMARONERA CONSTAMAR-IVAC  ;
INMOEM  ;
INVERLARECU  ;
PREDIAL EDCLASA  ;
COLEGIO FRANCES DE QUITO C LTDA;
QUIMICOS ANDINOS QUIMANDI  ;
VONIRA  ;
EMPRENDER MANTA EMPREMANTA CIA. LTDA.;
CORPORACION IMPORTADORA Y EXPORTADORA CORPOIMPEX  ;
AMANKAYA CIA. LTDA.;
JOFFRESA  ;
FRENAL  ;
B-G CONSTRUCTORES CIA.LTDA.;
;
TRISACORP  ;
AGRICOLA TIOBAMBA CIA. LTDA;
INMOBILIARIA ROGRA SA;
LUIS EDUARDO ALBAN LOPEZ LEAL IMPORTACIONES CIA. LTDA.;
LOTRESA  ;
TURBIMAR  ;
DELTA MACKALLES CIA. LTDA.;
PISCICOLA SAN ANDRES SA ANDRESA;
TIVIT ECUADOR TERCEIRIZACAO DE PROCESSOS SERVICOS CIA.LTDA.;
FABRICA DONAT CIA LTDA;
SOCIEDAD MEDICA DEL AUSTRO SOMEDICA CIA. LTDA.;
LOPATRUCKS  ;
;
COMPAÑIA FERRISARIATO AZOGUES FERRIAZOGUES CIA.LTDA.;
CENTRO QUIRURGICO METROPOLITANO LOPEZ - ORDOÑEZ  ;
CORPORACION INMOBILIARE INTERNACIONAL   CORPINTER;
ALBION CASA DE VALORES  ;
FRUITVE CIA.LTDA.;
HACILIR  ;
GESTIÓN E INTEGRACIÓN DE PROCESOS PRONTO   GEINP;
GONZALEZ MALDONADO CONSTRUCCIONES GOMALCON  ;
PRODUCCIONES AGRICOLA   EXCELBANA;
TRANSPORTES ORTIZ  ;
ECUADORKITESURF  ;
LERTARY  ;
HANSEN HOLM Y CO. COMPAÑÍA LIMITADA;
INTEGRADOR DE NEGOCIOS GLOBALES INETGLOB CIA. LTDA.;
;
EMPACALLE  ;
INMOENVIRONMENT ECUADOR CIA.LTDA.;
EMPRESA UNIDA Y REPRE ORGANIZADA DE CINTAS CIA IND Y COM EUROTAPE  ;
PRODUCTOS DE ACEROS PROSTEEL  ;
MARCATRADE CIA. LTDA.;
METALAUSTRO CIA. LTDA.;
RPM CONSTRUCCIONES S.A;
CODICRES COMPANIA DISTRIBUIDORA CRESPO CIA. LTDA.;
CLIMATEKECUADOR CIA. LTDA.;
GLOTRADING  ;
GREEN NATURAL PRODUCTS   GREENATUPRO;
PASFREI  ;
INMOBILIARIA BIENES Y RAICES RENTABIEN  ;
CULTIARROZ C. LTDA.;
GESBRANZA  ;
ZITARCORP GROUP  ;
NORGISA  ;
BIOAVES  ;
COMPAÑIA DE TELECOMUNICACIONES, ULTRATEL TELECOMUNICACIONES  ;
CONSTRUMILENIUM  ;
SEGURIDAD PRIVADA AGUILAS DEL NORTE CIA. LTDA. AGUIDEN;
INVERSIONES & ACCIONES CAPITALCOM CIA.LTDA.;
JEANSMAR CIA. LTDA.;
CONSTRUCTORA ELÉCTRICA DEL ECUADOR-COELEC CIA.LTDA.;
INTERTUBEP  ;
IMPORTACIONES Y LOGISTICA CDFLOGISTIC  ;
LIBRESA SA;
FEEDNUTRITION  ;
CITYHOUSE  ;
TECNOVIA - SOCIEDADE DE EMPREITADAS,  ;
AGROFORESTAL BOSTECMO  ;
TELECOMUNICACIONES INTEGRALES TELINTEG  ;
HOLIDAYS TRAVEL HOLITRAVEL CIA. LTDA.;
TRANSPORTE INTERNACIONAL ROCALOBA CIA. LTDA;
ESTACION DE SERVICIOS RIRCAY  ;
ALCIROL  ;
DESARROLLOS INTEGRALES ELECTRICOS DESINELEC  ;
JADRAN  ;
CODISPRA CIA. LTDA.;
INMOBILIARIA MEVIALSA  ;
ADMINISTRACION WEB DEL ECUADOR ADMINWEB  ;
M3TROPOLI  ;
WILLSOSPINA&CO  ;
VIGILANCIA Y SEGURIDAD PRIVADA DEL NORTE PRIVANORTE CIA. LTDA.;
GRUCAMPAGUA  ;
TROADIO  ;
;
SOCIEDAD HIDROELECTRICA SANJERONI S. A. SANJERONI;
EXPORTACION DE PRODUCTOS BIOLOGICOS EXPROBIOLOGICO  ;
AGRIMINGOLD S. A.;
PROTELCOTELSA  ;
KRYSTAL LOGISTICS (ECUADOR) KRYSLOGIC C. LTDA.;
IMPORTADORA EXPORTADORA ACNOR SOCIEDAD ANONIMA;
EXPOBANAL  ;
CIMETCORP  ;
EIKON DIGITAL  S.;
HPV SERVICIOS TECNICOS EPECIALIZADOS CIA. LTDA;
ECUADORIAN SHRIMP COMPANY CIA. LTDA. ECSHICO;
EL OKASO  ;
REGALHATS IMPORTACION EXPORTACION Y DISTRIBUCION CIA. LTDA.;
EL VELERO S.A;
CARCHIGRAN CIA. LTDA.;
UNIVERSO DEL ZAPATO   UDELZA;
SURGICALMED CIA. LTDA.;
FRUTAS VEGETALES CARNES C LTDA FRUVECA;
